player_id,player_name,season,team,position,age,games,snap_share,route_participation,target_share,targets_per_game,air_yards_share,adot,catch_rate,yptarget,yac_per_rec,rush_share,carries_per_game,ypc,rz_target_share,rz_rush_share,inside5_rush_share,inside10_target_share,rush_td,rec_td,pass_att_share,ypa,sack_rate,pass_td,receiving_yards,rushing_yards,passing_yards
00-0031763,DeAndre Carter,2025,CLE,WR,,4,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,,0,0,0,0
00-0032104,Ameer Abdullah,2025,IND,RB,,13,0.1053846153846154,,0.041463414634146344,1.3076923076923077,-0.0009213759213759214,-0.17647058823529413,0.9411764705882353,5.823529411764706,6.5625,0.04375,1.0769230769230769,4.285714285714286,0.013333333333333334,0.04285714285714286,0.043478260869565216,0.0,1,0,0.0,,,0,99,60,0
00-0032211,Tyler Lockett,2025,LV,WR,,17,0.5,,0.10763209393346379,3.235294117647059,0.11912751677852348,7.745454545454545,0.5818181818181818,5.290909090909091,2.46875,0.0,0.0,,0.05263157894736842,,,0.05263157894736842,0,1,0.0,,,0,291,0,0
00-0032268,Marcus Mariota,2025,WAS,QB,,10,0.7454545454545454,,0.0,0.0,0.0,,,,,0.17793594306049823,5.0,5.94,,0.14814814814814814,0.12,,1,0,0.8165467625899281,7.466960352422907,0.06584362139917696,10,0,297,1695
00-0032385,Sterling Shepard,2025,TB,WR,,13,0.5615384615384615,,0.12709832134292565,4.076923076923077,0.13673407787503772,8.547169811320755,0.7358490566037735,7.0,3.8205128205128207,0.011142061281337047,0.3076923076923077,4.75,0.12698412698412698,0.0,0.0,0.047619047619047616,0,1,0.0,,,0,371,19,0
00-0032392,Austin Hooper,2025,NE,TE,,13,0.489,,0.07046070460704607,2.0,0.0690672963400236,9.0,0.8076923076923077,10.115384615384615,4.095238095238095,0.0,0.0,,0.078125,,,0.046875,0,2,0.0,,,0,263,0,0
00-0032398,Chris Moore,2025,WAS,WR,,10,0.4857142857142857,,0.0954356846473029,2.3,0.14988713318284425,14.434782608695652,0.4782608695652174,9.0,4.818181818181818,0.0036363636363636364,0.1,9.0,0.0625,0.0,0.0,0.0,0,1,0.0,,,0,207,9,0
00-0032434,Brandon Allen,2025,TEN,QB,,1,0.91,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.9090909090909091,2.4,0.03225806451612903,0,0,0,72
00-0032464,Kalif Raymond,2025,DET,WR,,15,0.366,,0.06097560975609756,2.0,0.051745254133496635,5.633333333333334,0.8,9.633333333333333,6.541666666666667,0.005141388174807198,0.13333333333333333,9.5,0.02197802197802198,0.0,0.0,0.01098901098901099,0,1,0.0,,,0,289,19,0
00-0032688,Robbie Chosen,2025,WAS,WR,,3,0.37666666666666665,,0.10975609756097561,3.0,0.16053921568627452,14.555555555555555,0.5555555555555556,5.888888888888889,1.0,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,53,0,0
00-0032764,Derrick Henry,2025,BAL,RB,,17,0.5452941176470588,,0.051597051597051594,1.2352941176470589,0.0035545023696682463,0.5714285714285714,0.7142857142857143,7.142857142857143,9.0,0.6055226824457594,18.058823529411764,5.195439739413681,0.028169014084507043,0.5943396226415094,0.84375,0.0,16,0,0.002369668246445498,0.0,0.0,0,150,1595,0
00-0032775,Demarcus Robinson,2025,SF,WR,,14,0.476875,,0.07972665148063782,2.5,0.14119054741250375,13.485714285714286,0.6285714285714286,7.885714285714286,1.6363636363636365,0.002506265664160401,0.07142857142857142,6.0,0.047058823529411764,0.0,0.0,0.023529411764705882,0,1,0.0,,,0,276,6,0
00-0032918,C.J. Ham,2025,MIN,FB,,8,0.2872727272727273,,0.008403361344537815,0.25,0.0009832841691248771,1.0,1.0,5.5,4.5,0.014705882352941176,0.375,1.6666666666666667,0.0,0.0625,0.18181818181818182,0.0,2,0,0.0,,,0,11,5,0
00-0032950,Carson Wentz,2025,MIN,QB,,5,0.932,,0.0,0.0,0.0,,,,,0.10185185185185185,2.2,5.181818181818182,,0.125,0.0,,0,0,0.949438202247191,7.195266272189349,0.10106382978723404,6,0,57,1216
00-0032951,Laquon Treadwell,2025,IND,WR,,6,0.05900000000000001,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,,0,0,0,0
00-0033040,Tyreek Hill,2025,MIA,WR,,4,0.6849999999999999,,0.2396694214876033,7.25,0.48957055214723927,13.758620689655173,0.7241379310344828,9.137931034482758,2.7142857142857144,0.0,0.0,,0.11764705882352941,,,0.11764705882352941,0,1,0.0,,,0,265,0,0
00-0033077,Dak Prescott,2025,DAL,QB,,17,0.9505882352941176,,0.0,0.0,0.0,,,,,0.11422413793103449,3.1176470588235294,3.339622641509434,,0.09302325581395349,0.13333333333333333,,2,0,0.9615384615384616,7.586666666666667,0.0491283676703645,30,0,177,4552
00-0033090,Hunter Henry,2025,NE,TE,,17,0.7861904761904762,,0.18049792531120332,5.117647058823529,0.15865921787709497,8.160919540229886,0.6896551724137931,8.827586206896552,5.583333333333333,0.0,0.0,,0.26506024096385544,,,0.12048192771084337,0,7,0.0,,,0,768,0,0
00-0033106,Jared Goff,2025,DET,QB,,17,0.9852941176470589,,0.0,0.0,0.0,,,,,0.04308390022675737,1.1176470588235294,2.3684210526315788,,0.011111111111111112,0.0,,0,0,0.993127147766323,7.896193771626297,0.06168831168831169,34,0,45,4564
00-0033110,Tyler Higbee,2025,LA,TE,,10,0.48923076923076925,,0.11214953271028037,3.6,0.07867195958137857,6.055555555555555,0.6944444444444444,7.805555555555555,5.6,0.0,0.0,,0.12307692307692308,,,0.06153846153846154,0,3,0.0,,,0,281,0,0
00-0033119,Jacoby Brissett,2025,ARI,QB,,14,0.8571428571428571,,0.0,0.0,0.0,,,,,0.1292517006802721,2.7142857142857144,4.421052631578948,,0.11363636363636363,0.16666666666666666,,1,0,0.8931860036832413,6.9402061855670105,0.08143939393939394,23,0,168,3366
00-0033217,Mo Alie-Cox,2025,IND,TE,,11,0.3905882352941176,,0.05509641873278237,1.8181818181818181,0.03177314656645029,4.65,0.65,5.85,5.923076923076923,0.0,0.0,,0.08571428571428572,,,0.02857142857142857,0,1,0.0,,,0,117,0,0
00-0033246,Johnny Mundt,2025,JAX,TE,,12,0.35058823529411764,,0.05459770114942529,1.5833333333333333,0.03292723081988805,5.2631578947368425,0.47368421052631576,5.842105263157895,8.444444444444445,0.0,0.0,,0.02,,,0.0,0,0,0.0,,,0,111,0,0
00-0033280,Christian McCaffrey,2025,SF,RB,,17,0.8173684210526315,,0.23497267759562843,7.588235294117647,0.08099613152804643,2.5968992248062017,0.7906976744186046,7.162790697674419,7.0588235294117645,0.6465696465696466,18.294117647058822,3.864951768488746,0.24509803921568626,0.7575757575757576,0.7692307692307693,0.12745098039215685,10,7,0.0017421602787456446,0.0,0.0,0,924,1202,0
00-0033282,Curtis Samuel,2025,BUF,WR,,6,0.4042857142857143,,0.05325443786982249,1.5,0.09890859481582538,16.11111111111111,0.7777777777777778,9.0,3.857142857142857,0.0,0.0,,0.06666666666666667,,,0.06666666666666667,0,1,0.0,,,0,81,0,0
00-0033288,George Kittle,2025,SF,TE,,11,0.7625000000000001,,0.2169811320754717,6.2727272727272725,0.19055509527754763,6.666666666666667,0.8260869565217391,9.101449275362318,4.421052631578948,0.003105590062111801,0.09090909090909091,-3.0,0.17333333333333334,0.014084507042253521,0.0,0.06666666666666667,0,7,0.0,,,0,628,-3,0
00-0033293,Aaron Jones,2025,MIN,RB,,12,0.5508333333333333,,0.13758389261744966,3.4166666666666665,-0.010584250635055038,-0.6097560975609756,0.6829268292682927,4.853658536585366,8.107142857142858,0.46808510638297873,11.0,4.151515151515151,0.10204081632653061,0.3684210526315789,0.42857142857142855,0.0,2,1,0.0,,,0,199,548,0
00-0033307,Kendrick Bourne,2025,SF,WR,,14,0.5466666666666666,,0.11572052401746726,3.7857142857142856,0.16676185037121644,11.018867924528301,0.6981132075471698,10.39622641509434,4.45945945945946,0.0,0.0,,0.024096385542168676,,,0.012048192771084338,0,0,0.0,,,0,551,0,0
00-0033319,Nick Mullens,2025,JAX,QB,,4,0.11200000000000002,,0.0,0.0,0.0,,,,,0.10909090909090909,3.0,-0.6666666666666666,,,,,0,0,0.02459016393442623,6.333333333333333,0.0,0,0,-8,19
00-0033357,Taysom Hill,2025,NO,TE,,13,0.24615384615384617,,0.03773584905660377,1.2307692307692308,0.014750068287353183,3.375,0.6875,5.6875,7.818181818181818,0.16149068322981366,4.0,2.1923076923076925,0.0,0.2765957446808511,0.21428571428571427,0.0,1,0,0.013574660633484163,9.5,0.0,1,91,114,57
00-0033375,Tim Patrick,2025,JAX,WR,,13,0.31470588235294117,,0.060453400503778336,1.8461538461538463,0.07190635451505016,10.75,0.625,7.791666666666667,3.6,0.0,0.0,,0.13432835820895522,,,0.05970149253731343,0,3,0.0,,,0,187,0,0
00-0033376,Patrick Ricard,2025,BAL,RB,,5,0.4063636363636363,,0.016260162601626018,0.4,0.007334963325183374,3.0,0.5,4.0,2.0,0.005376344086021506,0.2,3.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,8,3,0
00-0033439,Pharaoh Brown,2025,ARI,TE,,5,0.13,,0.009433962264150943,0.4,0.0006480881399870382,0.5,1.0,0.5,0.0,0.0,0.0,,0.02631578947368421,,,0.02631578947368421,0,0,0.0,,,0,1,0,0
00-0033455,Anthony Firkser,2025,DET,TE,,5,0.3971428571428572,,0.05714285714285714,2.0,0.03133393017009848,3.5,0.8,5.3,1.5,0.0,0.0,,0.07894736842105263,,,0.0,0,0,0.0,,,0,53,0,0
00-0033526,Samaje Perine,2025,CIN,RB,,15,0.3506666666666666,,0.03932584269662921,1.4,-0.008099215388509239,-1.5238095238095237,0.8095238095238095,4.142857142857143,6.411764705882353,0.25,5.6,4.5476190476190474,0.011494252873563218,0.27586206896551724,0.21052631578947367,0.0,3,0,0.0,,,0,87,382,0
00-0033553,James Conner,2025,ARI,RB,,3,0.5,,0.10227272727272728,3.0,-0.01782178217821782,-1.0,0.8888888888888888,4.222222222222222,8.5,0.4155844155844156,10.666666666666666,2.96875,0.07692307692307693,0.45454545454545453,0.6,0.07692307692307693,1,1,0.0,,,0,38,95,0
00-0033555,Mack Hollins,2025,NE,WR,,14,0.6758823529411765,,0.15892420537897312,4.642857142857143,0.22213521273818845,13.092307692307692,0.7076923076923077,8.461538461538462,2.347826086956522,0.0024875621890547263,0.07142857142857142,4.0,0.07042253521126761,0.0,0.0,0.04225352112676056,0,2,0.0,,,0,550,4,0
00-0033572,Jamal Agnew,2025,ATL,WR,,11,0.0018181818181818182,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,,0,0,0,0
00-0033576,Eric Saubert,2025,SEA,TE,,9,0.4164285714285714,,0.029661016949152543,0.7777777777777778,0.014941302027748132,4.0,0.5714285714285714,4.428571428571429,4.0,0.0,0.0,,0.10810810810810811,,,0.02702702702702703,0,0,0.0,,,0,31,0,0
00-0033589,David Moore,2025,CAR,WR,,3,0.3275,,0.011111111111111112,0.3333333333333333,0.008726003490401396,5.0,1.0,5.0,0.0,0.012048192771084338,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,5,12,0
00-0033591,Noah Brown,2025,WAS,WR,,4,0.41,,0.09523809523809523,2.5,0.16292134831460675,14.5,0.5,8.3,2.2,0.0,0.0,,0.15384615384615385,,,0.0,0,0,0.0,,,0,83,0,0
00-0033662,Cooper Rush,2025,BAL,QB,,4,0.505,,0.0,0.0,0.0,,,,,0.0425531914893617,1.0,-1.0,,0.0,0.0,,0,0,0.4482758620689655,5.826923076923077,0.018867924528301886,0,0,-4,303
00-0033699,Austin Ekeler,2025,WAS,RB,,2,0.495,,0.10144927536231885,3.5,0.021352313167259787,1.7142857142857142,0.7142857142857143,5.428571428571429,9.8,0.27450980392156865,7.0,3.0714285714285716,0.0,0.2857142857142857,,0.0,0,0,0.0,,,0,38,43,0
00-0033757,Robert Tonyan,2025,KC,TE,,2,0.11058823529411765,,0.01282051282051282,0.5,0.0017825311942959,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,1,0,0
00-0033854,Dare Ogunbowale,2025,HOU,RB,,14,0.1,,0.02857142857142857,0.9285714285714286,0.006398293788323114,1.8461538461538463,0.7692307692307693,5.846153846153846,5.6,0.028645833333333332,0.7857142857142857,2.272727272727273,0.04054054054054054,0.08823529411764706,0.13636363636363635,0.013513513513513514,1,0,0.0,,,0,76,25,0
00-0033857,JuJu Smith-Schuster,2025,KC,WR,,17,0.5723529411764706,,0.08196721311475409,2.6470588235294117,0.05677059097254537,5.4222222222222225,0.7333333333333333,7.666666666666667,5.787878787878788,0.0,0.0,,0.0891089108910891,,,0.0297029702970297,0,1,0.0,,,0,345,0,0
00-0033858,Jonnu Smith,2025,PIT,TE,,17,0.5272222222222223,,0.1036468330134357,3.176470588235294,0.0739102969046115,4.333333333333333,0.7037037037037037,4.111111111111111,4.7105263157894735,0.022113022113022112,0.5294117647058824,7.777777777777778,0.09302325581395349,0.025,0.0,0.046511627906976744,1,2,0.0,,,0,222,70,0
00-0033869,Mitchell Trubisky,2025,BUF,QB,,4,0.3325,,0.0,0.0,0.0,,,,,0.06293706293706294,2.25,0.6666666666666666,,0.0,0.0,,0,0,0.29411764705882354,8.942857142857143,0.0,4,0,6,313
00-0033873,Patrick Mahomes,2025,KC,QB,,14,0.9742857142857143,,0.0020964360587002098,0.07142857142857142,-0.002052861175263023,-8.0,1.0,-10.0,-2.0,0.17158176943699732,4.571428571428571,6.59375,0.0,0.18292682926829268,0.09523809523809523,0.0,5,0,0.9901380670611439,7.145418326693227,0.06343283582089553,22,-10,422,3587
00-0033881,Evan Engram,2025,DEN,TE,,16,0.41888888888888887,,0.1357142857142857,4.75,0.07993238348225067,4.355263157894737,0.6578947368421053,6.065789473684211,6.04,0.0022988505747126436,0.0625,7.0,0.11578947368421053,0.0,0.0,0.010526315789473684,0,1,0.0,,,0,461,7,0
00-0033885,David Njoku,2025,CLE,TE,,11,0.6391666666666667,,0.12532637075718014,4.363636363636363,0.09623430962343096,5.270833333333333,0.6875,6.104166666666667,4.848484848484849,0.0,0.0,,0.16981132075471697,,,0.05660377358490566,0,4,0.0,,,0,293,0,0
00-0033891,Zay Jones,2025,ARI,WR,,6,0.49625,,0.08571428571428572,3.0,0.16141995981245813,13.38888888888889,0.6666666666666666,10.166666666666666,3.0,0.0,0.0,,0.04081632653061224,,,0.02040816326530612,0,0,0.0,,,0,183,0,0
00-0033906,Alvin Kamara,2025,NO,RB,,11,0.6372727272727272,,0.10483870967741936,3.5454545454545454,0.010851693521867807,0.8461538461538461,0.8461538461538461,4.769230769230769,6.121212121212121,0.4729241877256318,11.909090909090908,3.595419847328244,0.11363636363636363,0.3488372093023256,0.2222222222222222,0.045454545454545456,1,0,0.0,,,0,186,471,0
00-0033908,Cooper Kupp,2025,SEA,WR,,16,0.7573684210526316,,0.16241299303944315,4.375,0.15371279976885294,7.6,0.6714285714285714,8.471428571428572,6.23404255319149,0.0,0.0,,0.18309859154929578,,,0.07042253521126761,0,2,0.002188183807439825,0.0,0.0,0,593,0,0
00-0033921,Chris Godwin Jr.,2025,TB,WR,,9,0.7088888888888889,,0.18345323741007194,5.666666666666667,0.1682983682983683,7.078431372549019,0.6470588235294118,7.0588235294117645,6.242424242424242,0.0,0.0,,0.17391304347826086,,,0.13043478260869565,0,2,0.0,,,0,360,0,0
00-0033923,Kareem Hunt,2025,KC,RB,,17,0.47058823529411764,,0.04553734061930783,1.4705882352941178,0.0,0.0,0.72,5.72,8.5,0.37906976744186044,9.588235294117647,3.7484662576687118,0.04950495049504951,0.4318181818181818,0.7142857142857143,0.009900990099009901,8,1,0.0,,,0,143,611,0
00-0033943,Josh Reynolds,2025,NYJ,WR,,5,0.842,,0.1510791366906475,4.2,0.2497737556561086,13.142857142857142,0.5238095238095238,4.809523809523809,1.2727272727272727,0.0,0.0,,0.13333333333333333,,,0.13333333333333333,0,0,0.0,,,0,101,0,0
00-0033949,Joshua Dobbs,2025,NE,QB,,4,0.18,,0.0,0.0,0.0,,,,,0.07407407407407407,2.5,-0.5,,0.0,0.0,,0,0,0.11235955056179775,6.5,0.0,0,0,-5,65
00-0033955,Jeremy McNichols,2025,WAS,RB,,16,0.31941176470588234,,0.07908163265306123,1.9375,-0.006641640196361536,-0.7419354838709677,0.8064516129032258,6.32258064516129,8.88,0.09462365591397849,2.75,5.0227272727272725,0.05084745762711865,0.06451612903225806,0.05405405405405406,0.01694915254237288,1,0,0.0,,,0,196,221,0
00-0034054,River Cracraft,2025,WAS,WR,,2,0.05,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,,0,0,0,0
00-0034073,Ross Dwelley,2025,DET,TE,,4,0.17272727272727273,,0.0390625,1.25,0.0012484394506866417,0.2,0.4,1.4,3.5,0.0,0.0,,0.125,,,0.08333333333333333,0,0,0.0,,,0,7,0,0
00-0034159,Will Dissly,2025,LAC,TE,,8,0.295,,0.05860805860805861,2.0,0.029850746268656716,4.5,0.6875,6.0625,6.0,0.0,0.0,,0.0196078431372549,,,0.0,0,0,0.0,,,0,97,0,0
00-0034270,Tyler Conklin,2025,LAC,TE,,6,0.19230769230769232,,0.045662100456621,1.6666666666666667,0.02770935960591133,4.5,0.7,10.1,8.142857142857142,0.006896551724137931,0.16666666666666666,2.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,101,2,0
00-0034272,Marquez Valdes-Scantling,2025,PIT,WR,,9,0.4890909090909091,,0.08529411764705883,3.2222222222222223,0.15351257588898526,12.206896551724139,0.4827586206896552,4.137931034482759,2.0,0.0,0.0,,0.10869565217391304,,,0.06521739130434782,0,1,0.0,,,0,120,0,0
00-0034348,Courtland Sutton,2025,DEN,WR,,17,0.8573684210526316,,0.21269296740994853,7.294117647058823,0.3521351906828043,12.435483870967742,0.5967741935483871,8.201612903225806,3.0,0.0,0.0,,0.20833333333333334,,,0.08333333333333333,0,7,0.0,,1.0,0,1017,0,0
00-0034351,Dallas Goedert,2025,PHI,TE,,15,0.850625,,0.20048899755501223,5.466666666666667,0.15651006711409396,7.109756097560975,0.7317073170731707,7.2073170731707314,3.9,0.0,0.0,,0.26785714285714285,,,0.16071428571428573,0,11,0.0,,,0,591,0,0
00-0034365,Ian Thomas,2025,LV,TE,,9,0.3593333333333334,,0.04482758620689655,1.4444444444444444,0.02408256880733945,3.230769230769231,1.0,8.76923076923077,5.538461538461538,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,114,0,0
00-0034367,Nyheim Hines,2025,NO,RB,,4,0.030000000000000002,,0.0,0.0,0.0,,,,,0.01818181818181818,0.5,-1.0,,0.0,0.0,,0,0,0.0,,,0,0,-2,0
00-0034383,Dalton Schultz,2025,HOU,TE,,17,0.6857894736842105,,0.19168173598553345,6.235294117647059,0.14341675734494017,6.216981132075472,0.7735849056603774,7.330188679245283,4.365853658536586,0.0,0.0,,0.13333333333333333,,,0.07777777777777778,0,3,0.0,,,0,777,0,0
00-0034386,Justin Watson,2025,HOU,WR,,3,0.29000000000000004,,0.05128205128205128,1.3333333333333333,0.06273764258555133,8.25,0.75,7.5,4.666666666666667,0.0,0.0,,0.18181818181818182,,,0.0,0,0,0.0,,,0,30,0,0
00-0034407,Ray-Ray McCloud,2025,NYG,WR,,6,0.5299999999999999,,0.07731958762886598,2.5,0.05698778833107191,5.6,0.4666666666666667,4.6,6.571428571428571,0.0,0.0,,0.045454545454545456,,,0.0,0,0,0.0,,,0,69,0,0
00-0034418,Cedrick Wilson Jr.,2025,MIA,WR,,6,0.355,,0.05660377358490566,1.5,0.06572379367720466,8.777777777777779,0.5555555555555556,4.888888888888889,5.0,0.0,0.0,,0.1111111111111111,,,0.07407407407407407,0,0,0.0,,,0,44,0,0
00-0034419,Braxton Berrios,2025,HOU,WR,,4,0.16799999999999998,,0.04790419161676647,2.0,0.0163265306122449,3.0,0.75,4.625,3.0,0.0,0.0,,0.0625,,,0.0,0,0,0.0,,,0,37,0,0
00-0034487,Trent Sherfield,2025,ARI,WR,,4,0.23666666666666666,,0.034013605442176874,1.25,0.04281636536631779,9.0,0.6,4.2,4.666666666666667,0.0,0.0,,0.09090909090909091,,,0.0,0,0,0.0,,,0,21,0,0
00-0034521,Allen Lazard,2025,NYJ,WR,,9,0.39,,0.06228373702422145,2.0,0.06434073402809243,7.888888888888889,0.5555555555555556,3.888888888888889,3.3,0.0,0.0,,0.14285714285714285,,,0.09523809523809523,0,1,0.0,,,0,70,0,0
00-0034577,Kyle Allen,2025,DET,QB,,2,0.08333333333333333,,0.0,0.0,0.0,,,,,0.04838709677419355,1.5,-1.0,,,,,0,0,0.03225806451612903,0.0,0.0,0,0,-3,0
00-0034613,Tanner Hudson,2025,CIN,TE,,10,0.14733333333333334,,0.06486486486486487,2.4,0.041391304347826084,4.958333333333333,0.7916666666666666,7.0,4.368421052631579,0.0,0.0,,0.10714285714285714,,,0.07142857142857142,0,2,0.0,,,0,168,0,0
00-0034681,Chase Edmonds,2025,WAS,RB,,3,0.006666666666666667,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,,0,0,0,0
00-0034753,Mark Andrews,2025,BAL,TE,,17,0.6170588235294118,,0.171990171990172,4.117647058823529,0.1504739336492891,7.257142857142857,0.6857142857142857,6.0285714285714285,2.1041666666666665,0.01972386587771203,0.5882352941176471,4.8,0.2112676056338028,0.02830188679245283,0.09375,0.1267605633802817,1,5,0.0,,,0,422,48,0
00-0034771,Mason Rudolph,2025,PIT,QB,,5,0.3,,0.0,0.0,0.0,,,,,0.05343511450381679,1.4,0.8571428571428571,,0.05,0.0,,0,0,0.3443708609271523,5.961538461538462,0.037037037037037035,2,0,6,310
00-0034775,Christian Kirk,2025,HOU,WR,,11,0.5046666666666667,,0.1440443213296399,4.7272727272727275,0.11897001303780964,7.019230769230769,0.5384615384615384,4.596153846153846,4.107142857142857,0.0,0.0,,0.14285714285714285,,,0.10204081632653061,0,1,0.0,,,0,239,0,0
00-0034791,Nick Chubb,2025,HOU,RB,,15,0.31823529411764706,,0.04008016032064128,1.3333333333333333,0.003475440222428174,0.75,0.65,3.35,4.846153846153846,0.2975609756097561,8.133333333333333,4.147540983606557,0.02666666666666667,0.21311475409836064,0.3157894736842105,0.0,3,0,0.0,,,0,67,506,0
00-0034796,Lamar Jackson,2025,BAL,QB,,13,0.9223076923076923,,0.0,0.0,0.0,,,,,0.18457300275482094,5.153846153846154,5.208955223880597,,0.203125,0.05,,2,0,0.9263803680981595,8.440397350993377,0.10650887573964497,21,0,349,2549
00-0034798,Durham Smythe,2025,CHI,TE,,7,0.25473684210526315,,0.027906976744186046,0.8571428571428571,0.013050570962479609,4.0,0.6666666666666666,4.166666666666667,3.75,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,25,0,0
00-0034827,DJ Moore,2025,CHI,WR,,17,0.8421052631578947,,0.15977443609022557,5.0,0.21781305114638447,11.623529411764705,0.5882352941176471,8.023529411764706,4.44,0.0297029702970297,0.8823529411764706,5.266666666666667,0.13414634146341464,0.02040816326530612,0.0,0.07317073170731707,1,6,0.0017421602787456446,2.0,0.0,1,682,79,2
00-0034829,Mike Gesicki,2025,CIN,TE,,12,0.3853846153846154,,0.1037037037037037,3.5,0.13380281690140844,9.952380952380953,0.6666666666666666,7.309523809523809,2.25,0.0,0.0,,0.14035087719298245,,,0.08771929824561403,0,2,0.0,,,0,307,0,0
00-0034837,Calvin Ridley,2025,TEN,WR,,7,0.5714285714285714,,0.16363636363636364,5.142857142857143,0.24754098360655738,12.583333333333334,0.4722222222222222,8.416666666666666,4.9411764705882355,0.0,0.0,,0.1,,,0.05,0,0,0.0,,,0,303,0,0
00-0034844,Saquon Barkley,2025,PHI,RB,,16,0.7870588235294117,,0.11627906976744186,3.125,0.007985574446161773,0.62,0.74,5.46,8.0,0.611353711790393,17.5,4.071428571428571,0.14285714285714285,0.5301204819277109,0.4838709677419355,0.07142857142857142,7,2,0.0,,,0,273,1140,0
00-0034854,KhaDarel Hodge,2025,ATL,WR,,8,0.10583333333333333,,0.03731343283582089,1.25,0.06399317406143344,15.0,0.3,3.1,3.0,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,31,0,0
00-0034855,Baker Mayfield,2025,TB,QB,,17,0.9711764705882354,,0.0,0.0,0.0,,,,,0.11652542372881355,3.235294117647059,6.945454545454545,,0.06060606060606061,0.045454545454545456,,1,0,0.9731182795698925,6.801104972375691,0.06217616580310881,26,0,382,3693
00-0034857,Josh Allen,2025,BUF,QB,,16,0.93,,0.0,0.0,0.0,,,,,0.2222222222222222,7.0,5.169642857142857,,0.27,0.4358974358974359,,14,0,0.9871244635193133,7.973913043478261,0.08,25,0,579,3668
00-0034860,Dante Pettis,2025,NO,WR,,8,0.22249999999999998,,0.04198473282442748,1.375,0.047532820280669984,9.545454545454545,0.8181818181818182,11.545454545454545,9.555555555555555,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,127,0,0
00-0034867,Malik Turner,2025,SF,WR,,2,0.07750000000000001,,0.014084507042253521,0.5,-0.01160092807424594,-5.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,0,0,0
00-0034869,Sam Darnold,2025,SEA,QB,,17,0.9620000000000001,,0.0,0.0,0.0,,,,,0.06903353057199212,2.0588235294117645,2.7142857142857144,,0.020833333333333332,0.0,,0,0,0.9916839916839917,8.48637316561845,0.05357142857142857,25,0,95,4048
00-0034928,Steven Sims,2025,ARI,WR,,3,0.06999999999999999,,0.010869565217391304,0.3333333333333333,0.0027137042062415195,2.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0,0,0.0,,,0,0,0,0
00-0034955,Brett Rypien,2025,CIN,QB,,1,0.05,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0,0,0.0,,1.0,0,0,0,0
00-0034959,Andrew Beck,2025,NYJ,FB,,11,0.10588235294117647,,0.028938906752411574,0.8181818181818182,0.01729631315430132,4.222222222222222,0.6666666666666666,5.0,3.3333333333333335,0.003424657534246575,0.09090909090909091,5.0,0.0425531914893617,0.02702702702702703,0.0,0.0425531914893617,0,2,0.0,,,0,45,5,0
00-0034960,Jakobi Meyers,2025,JAX,WR,,16,0.8564705882352941,,0.2286902286902287,6.875,0.25288509784244856,9.163636363636364,0.6818181818181818,7.590909090909091,3.76,0.011210762331838564,0.3125,2.6,0.15625,0.02197802197802198,0.038461538461538464,0.0625,0,3,0.0,,,0,835,13,0
00-0034975,Justice Hill,2025,BAL,RB,,10,0.371,,0.108,2.7,-0.0030120481927710845,-0.2222222222222222,0.7777777777777778,6.2592592592592595,8.761904761904763,0.06474820143884892,1.8,5.166666666666667,0.022222222222222223,0.046875,0.043478260869565216,0.0,2,1,0.0,,,0,169,93,0
00-0034981,Foster Moreau,2025,NO,TE,,7,0.3572727272727273,,0.04065040650406504,1.4285714285714286,0.0049382716049382715,1.0,0.7,5.9,6.285714285714286,0.0,0.0,,0.058823529411764705,,,0.0,0,0,0.0,,,0,59,0,0
00-0034983,Hunter Renfrow,2025,CAR,WR,,6,0.4916666666666667,,0.13612565445026178,4.333333333333333,0.15015479876160992,7.461538461538462,0.5769230769230769,3.423076923076923,1.6,0.0,0.0,,0.17142857142857143,,,0.08571428571428572,0,2,0.0,,,0,89,0,0
00-0035021,Ashton Dulin,2025,IND,WR,,12,0.21333333333333335,,0.026737967914438502,0.8333333333333334,0.05214521452145215,15.8,0.5,10.6,10.6,0.009404388714733543,0.25,14.666666666666666,0.014925373134328358,0.024691358024691357,0.0,0.0,0,0,0.0,,,0,106,44,0
